,Unnamed: 0,thought,original_label,cleaned_thought,all-mpnet-base-v2 x,all-mpnet-base-v2 y,all-MiniLM-L12-v2 x,all-MiniLM-L12-v2 y,All-Distilroberta-v1 x,All-Distilroberta-v1 y,all-mpnet-base-v2 k-mean,all-MiniLM-L12-v2 k-mean,All-Distilroberta-v1 k-mean,all-mpnet-base-v2 aglo,all-MiniLM-L12-v2 aglo,All-Distilroberta-v1 aglo
890,890,I get thoughts that make me do crazy things but they’re actually somewhat logical and I doubt if I should resist them at all I will go crazy if I don't control my racing thoughts , Labeling,get thought make crazy thing theyre actually somewhat logical doubt resist go crazy dont control racing thought,13.579912,11.05077,10.777156,-3.7679002,6.050953,-1.1697276,6,11,14,2,1,2
891,891,Idk....drugs i guess Self harm and suicide , Negative feeling or emotion,idkdrugs guess self harm suicide,10.341659,11.8099575,10.679431,-3.2292337,6.178502,-0.17599304,2,11,14,2,1,2
892,892,I'm spending too much time in hateful online forums. As a woman I am inferior to men in every way. , Comparing and Despairing,im spending much time hateful online forum woman inferior men every way,8.427719,11.055313,-0.088827394,1.2249064,6.685947,2.6330454,11,4,2,2,0,2
893,893,I have been struggling with a depressive episode and executive dysfunction. I haven't been keeping up with chores/responsibilities and hygiene as well as I should be. I can't do anything right. I am a disappointment. , Should statements,struggling depressive episode executive dysfunction havent keeping choresresponsibilities hygiene well cant anything right disappointment,11.392498,11.677579,9.99844,-1.163272,-1.4311824,4.487594,2,2,4,2,1,4
894,894,"I stayed up for too long, and engaged in behaviors that, while not unethical, were physically taxing and brought me shame. I hate myself. ", Should statements,stayed long engaged behavior unethical physically taxing brought shame hate,11.740703,7.6823945,9.6938925,-0.5999934,4.9582567,1.1687707,11,2,14,2,1,2
895,895,I’m a drug addict I will go crazy if I don't control my racing thoughts , Fortune telling,im drug addict go crazy dont control racing thought,13.67,10.9579,10.787074,-3.7906613,6.041384,-1.1927015,6,11,14,2,1,2
896,896,Because I randomly get angry and it's uncontrolled. I feel suicidal , Emotional reasoning,randomly get angry uncontrolled feel suicidal,12.322111,11.342203,10.867357,-2.400395,6.1644855,-0.3363311,2,11,14,2,1,2
897,897,secret drug use in my room My parents are judging me , Mind reading,secret drug use room parent judging,5.0456276,5.49033,1.5990081,4.024891,8.880723,7.1100245,17,6,7,0,2,3
898,898,It's usually after I come home from work and having felt a lot of social anxiety I want to comfort myself with sugar. It's like a great relief and the only happy point in my day. I have a constant need to eat an excessive amount of sugary sweets/desserts. When I try to eat more healthily for a period of time the need is always worse when I fall back into old unhealthy patterns. Eating balanced feels impossible. , Should statements,usually come home work felt lot social anxiety want comfort sugar like great relief happy point day constant need eat excessive amount sugary sweetsdesserts try eat healthily period time need always worse fall back old unhealthy pattern eating balanced feel impossible,-6.807393,11.411904,14.10295,8.112959,-1.151378,0.75828624,9,9,10,2,3,4
899,899,I was addicted to heroin. I don't have a job. , Disqualifying the Positive,addicted heroin dont job,16.29848,1.12115,8.468112,0.87182975,-2.5779467,7.07777,5,2,1,1,0,0
900,900,"Constant thinking and reminder of past proximity to childhood sexual assault and the inability to know my own history. This body is not mine, it does not belong to me. There is no connection between it and me. ", Emotional reasoning,constant thinking reminder past proximity childhood sexual assault inability know history body mine belong connection,10.49426,11.807529,9.5146265,-1.2166682,6.643465,-0.017837835,2,11,14,2,1,2
901,901,My father was being abusive to me I feel like people out there try to take advantage of me and also betray me . , Fortune telling,father abusive feel like people try take advantage also betray,8.722389,9.860838,0.8760726,6.644036,9.281072,5.6417074,10,6,2,2,2,3
902,902,going through toys that reminded me of the time period that id been abused for Getting abused was my fault , Blaming,going toy reminded time period id abused getting abused fault,10.781728,2.859765,2.4500096,8.0843725,9.156895,5.896723,0,6,2,1,2,3
903,903,"I was raped, abused and in pain I want to cease to exist as I am because I am emotionally and physically burnt out ", Negative feeling or emotion,raped abused pain want cease exist emotionally physically burnt,10.613892,14.24332,9.662167,-1.0947533,7.2681813,0.24028777,2,11,14,2,1,2
904,904,Lost best friend murdered this time of year a few years back. I'm worthless , Emotional reasoning,lost best friend murdered time year year back im worthless,10.272846,11.792934,8.760415,-0.31024775,11.142044,1.4817833,2,2,0,2,1,2
905,905,I read an old journal entry about a time that I was abusive. I will never be in a healthy relationship. , Fortune telling,read old journal entry time abusive never healthy relationship,9.754953,10.475949,2.1413307,7.5500607,7.731328,0.43411702,10,6,0,2,2,2
906,906,i do alot of stuff at home so much work and when my dad comes home from work it never seems enough for him and he spanks/beats us if we didnt do enough I'll never be able to do anything , Blaming,alot stuff home much work dad come home work never seems enough spanksbeats u didnt enough ill never able anything,9.836752,1.4389638,5.425797,6.835412,8.544889,0.6849474,14,12,9,1,2,2
907,907,"Fighting, arguing, anger outburst, feeling powerless Feeling guilty and trapped in an abusive relationship. It reflects on all aspects of my life. ", Overgeneralizing,fighting arguing anger outburst feeling powerless feeling guilty trapped abusive relationship reflects aspect life,10.355203,11.573336,9.59872,-1.2449249,6.5558567,-0.039388254,2,11,14,2,1,2
908,908,Someone pushed me and made me bleed No one cares about me , Overgeneralizing,someone pushed made bleed one care,6.028989,10.492352,0.6055344,0.5866428,8.421596,3.0868065,10,16,0,0,0,2
909,909,I didn't complete the tasks that I had written down earlier today. I'll never be able to do anything , Should statements,didnt complete task written earlier today ill never able anything,15.440285,3.2675464,7.270066,6.7078123,-4.680077,9.72076,15,17,6,2,2,0
910,910,I feel slow in progress compared to friends in same age ranges I'm a failure , Comparing and Despairing,feel slow progress compared friend age range im failure,12.167654,7.517169,13.035131,3.902023,-1.0919622,7.4467554,8,14,2,2,1,0
911,911,I really don't know I will go crazy if I don't control my racing thoughts , Negative feeling or emotion,really dont know go crazy dont control racing thought,13.590107,10.979968,10.772392,-3.7650468,6.0575705,-1.1942955,6,11,14,2,1,2
912,912,I accidentally fell asleep I will go crazy if I don't control my racing thoughts , Catastrophizing,accidentally fell asleep go crazy dont control racing thought,13.620573,11.002618,10.812694,-3.7291203,6.045696,-1.1795616,6,11,14,2,1,2
913,913,I don’t do anything of value I'm a failure , Disqualifying the Positive,dont anything value im failure,9.788084,10.533379,12.230216,3.9905152,-1.945972,5.781688,11,14,4,2,1,0
914,914,"There's no situation that leads to this. It's how I live everyday I feel uncomfortable, I have repeating thoughts, I'm always tired, and I feel like I can't think logically and I'm numb. ", Negative feeling or emotion,there situation lead live everyday feel uncomfortable repeating thought im always tired feel like cant think logically im numb,12.314886,11.349366,10.851606,-2.4264824,6.191902,-0.28738508,2,11,14,2,1,2
915,915,I failed in everything I'm a failure , Labeling,failed everything im failure,11.754665,7.6953626,13.266461,4.540109,-2.636921,6.0346456,8,14,4,2,1,0
916,916,I need to sell my home I am a financial failure , Disqualifying the Positive,need sell home financial failure,16.66511,1.9726341,8.148318,2.0287142,-2.6510909,6.931413,5,7,1,2,0,0
917,917,"Not having made rent and having to borrow money from my already in debt mother. I am a failure, I have no friends and am a coward, who loses at everything and is still a virgin. Fuck I suck so much, its embarrassing. ", Labeling,made rent borrow money already debt mother failure friend coward loses everything still virgin fuck suck much embarrassing,10.333036,11.534331,9.524982,-1.0630826,-1.496557,5.00441,2,2,4,2,1,0
918,918,I’m a loser I hate myself and I’m ready to die , Labeling,im loser hate im ready die,10.334835,11.794676,10.018527,-1.1419107,5.0144606,1.1506442,2,11,14,2,1,2
919,919,People around me do not need my presence I'm worthless , Emotional reasoning,people around need presence im worthless,8.547369,11.10994,8.789926,-0.34606767,7.3315363,3.9740534,11,2,16,2,1,2
920,920,"I realize that I still don’t have anyone who I could spend time with, without having a really good excuse for it I’ve had many possibilities to make friendships, but no matter how I give myself to other people, they always settle for someone else. I’ve been used as an emotion trash bucket for other people’s problems and emotions without getting my own turn to share my worries off my shoulders. I’ve never had a friend who I could talk to, who could be there for me when I need them. I can’t help but just think that I’m somehow socially incapable or simply too difficult of a personality to be able to get and maintain friends ", Overgeneralizing,realize still dont anyone could spend time without really good excuse ive many possibility make friendship matter give people always settle someone else ive used emotion trash bucket people problem emotion without getting turn share worry shoulder ive never friend could talk could need cant help think im somehow socially incapable simply difficult personality able get maintain friend,2.9704251,8.19985,-1.0126437,0.21176489,8.964398,0.7370436,4,10,0,0,0,2
921,921,People are always bullying me Everyone hates me , Overgeneralizing,people always bullying everyone hate,4.4322157,8.377807,0.24444889,0.78812045,9.209992,6.157267,17,4,16,0,0,3
