,Unnamed: 0,thought,original_label,cleaned_thought,all-mpnet-base-v2 x,all-mpnet-base-v2 y,all-MiniLM-L12-v2 x,all-MiniLM-L12-v2 y,All-Distilroberta-v1 x,All-Distilroberta-v1 y,all-mpnet-base-v2 k-mean,all-MiniLM-L12-v2 k-mean,All-Distilroberta-v1 k-mean
879,879,i am a ghost. i am dead. , Emotional reasoning,ghost dead,6.931475,2.160312,7.692604,8.474509,4.837738,6.6249967,4,1,11
880,880,My friends don't help me when I ask them to help with my suicidal thoughts. I want to end my life. , Blaming,friend dont help ask help suicidal thought want end life,7.287923,1.5484123,5.8560896,7.2380443,4.2729325,5.17938,2,5,2
881,881,Depression that started a few years ago Suicidal thoughts , Negative feeling or emotion,depression started year ago suicidal thought,7.573091,1.448549,5.777964,7.140004,4.335622,4.6980257,2,5,2
882,882,"The only people I have left are my 2 friends. It doesn't feel like my family cares, or even anyone else. I dont want my death to cause my own friends to do the same because they're also going through their own problems Deciding if I want to keep living. ", Disqualifying the Positive,people left friend doesnt feel like family care even anyone else dont want death cause friend theyre also going problem deciding want keep living,7.04947,1.6911765,5.241428,7.076368,3.9730132,5.53998,2,5,12
883,883,Everyday life is too hard and I hate it. I wish I wouldn’t wake up. , Disqualifying the Positive,everyday life hard hate wish wouldnt wake,7.937633,2.3264425,7.3640924,7.9925666,5.423516,5.142916,2,10,2
884,884,I gained weight I hate myself and im a fat pig , Disqualifying the Positive,gained weight hate im fat pig,8.882189,1.3355405,7.7199135,6.8484054,5.710837,4.280634,8,12,2
885,885,I think that I am fatter that everyone else but i am not I feel fat even though I have a strong build and I run alot , Disqualifying the Positive,think fatter everyone else feel fat even though strong build run alot,8.79761,1.3014187,7.8190928,6.805015,5.6690397,4.31257,8,12,2
886,886,When I feel ugly and hate my self I will go crazy if I don't control my racing thoughts , Fortune telling,feel ugly hate self go crazy dont control racing thought,7.644882,0.90394104,6.6089883,6.784407,4.545965,4.087834,8,5,2
887,887,All of my relationship attempts have ended in failure I feel like I will never be loved in a romantic way because I am not very pretty , Labeling,relationship attempt ended failure feel like never loved romantic way pretty,4.829496,1.5475956,4.135148,9.944984,5.4533453,6.932669,11,2,11
888,888,"My sister looking amazing and me looking heinous, people at school being toxic Suicidal thoughts, cutting, depression(I think), wanting to die sometimes, having mental/emotional break downs at least three times per week ,being lonely despite being surrounded by people,hating my body/appearance, acts of suicide eg: holding a knife up to my chest and slicing my throat lightly with scissors or knife, comparing myself to others in a really toxic and non realistic way. ", Negative feeling or emotion,sister looking amazing looking heinous people school toxic suicidal thought cutting depressioni think wanting die sometimes mentalemotional break down least three time per week lonely despite surrounded peoplehating bodyappearance act suicide eg holding knife chest slicing throat lightly scissors knife comparing others really toxic non realistic way,7.230603,1.6046365,5.714135,7.256177,4.301673,4.678759,2,5,2
889,889,I've made bad choices that could have harmed those close to me that I personally could never forgive. I don't deserve to get better. , Labeling,ive made bad choice could harmed close personally could never forgive dont deserve get better,6.8981905,2.845841,5.1065645,7.9933305,4.197976,5.7000074,4,8,12
890,890,I get thoughts that make me do crazy things but they’re actually somewhat logical and I doubt if I should resist them at all I will go crazy if I don't control my racing thoughts , Labeling,get thought make crazy thing theyre actually somewhat logical doubt resist go crazy dont control racing thought,7.653111,0.87663746,6.5938025,6.7721133,4.507243,3.9810727,8,5,2
891,891,Idk....drugs i guess Self harm and suicide , Negative feeling or emotion,idkdrugs guess self harm suicide,7.0326066,1.8328815,5.854707,7.1517572,4.310994,4.7368593,2,5,2
892,892,I'm spending too much time in hateful online forums. As a woman I am inferior to men in every way. , Comparing and Despairing,im spending much time hateful online forum woman inferior men every way,6.239342,2.009131,5.638192,9.7806,5.227615,6.206572,4,2,12
893,893,I have been struggling with a depressive episode and executive dysfunction. I haven't been keeping up with chores/responsibilities and hygiene as well as I should be. I can't do anything right. I am a disappointment. , Should statements,struggling depressive episode executive dysfunction havent keeping choresresponsibilities hygiene well cant anything right disappointment,7.5715632,2.20007,7.250851,7.5983562,5.933208,5.334621,2,10,0
894,894,"I stayed up for too long, and engaged in behaviors that, while not unethical, were physically taxing and brought me shame. I hate myself. ", Should statements,stayed long engaged behavior unethical physically taxing brought shame hate,6.8687034,3.020786,7.348647,8.078322,5.383389,5.345124,4,10,2
895,895,I’m a drug addict I will go crazy if I don't control my racing thoughts , Fortune telling,im drug addict go crazy dont control racing thought,7.6751137,0.85310584,6.619648,6.7219777,4.555369,3.9736583,8,5,2
896,896,Because I randomly get angry and it's uncontrolled. I feel suicidal , Emotional reasoning,randomly get angry uncontrolled feel suicidal,7.504374,1.2077879,6.3856416,7.0840044,4.4027057,4.3861985,2,5,2
897,897,secret drug use in my room My parents are judging me , Mind reading,secret drug use room parent judging,5.545068,3.5374446,4.9222307,8.160335,4.4269223,7.449778,6,6,5
898,898,It's usually after I come home from work and having felt a lot of social anxiety I want to comfort myself with sugar. It's like a great relief and the only happy point in my day. I have a constant need to eat an excessive amount of sugary sweets/desserts. When I try to eat more healthily for a period of time the need is always worse when I fall back into old unhealthy patterns. Eating balanced feels impossible. , Should statements,usually come home work felt lot social anxiety want comfort sugar like great relief happy point day constant need eat excessive amount sugary sweetsdesserts try eat healthily period time need always worse fall back old unhealthy pattern eating balanced feel impossible,9.07507,1.3378862,7.706055,6.6463046,5.513664,4.0612707,8,12,2
899,899,I was addicted to heroin. I don't have a job. , Disqualifying the Positive,addicted heroin dont job,9.072926,5.432487,7.394014,8.190128,7.2369676,7.0391684,5,10,7
900,900,"Constant thinking and reminder of past proximity to childhood sexual assault and the inability to know my own history. This body is not mine, it does not belong to me. There is no connection between it and me. ", Emotional reasoning,constant thinking reminder past proximity childhood sexual assault inability know history body mine belong connection,7.012671,1.7746955,5.422455,7.5524163,4.127782,4.8714724,2,5,2
901,901,My father was being abusive to me I feel like people out there try to take advantage of me and also betray me . , Fortune telling,father abusive feel like people try take advantage also betray,6.076747,3.010311,4.862194,7.9252286,3.952164,6.8622055,4,8,12
902,902,going through toys that reminded me of the time period that id been abused for Getting abused was my fault , Blaming,going toy reminded time period id abused getting abused fault,4.9546366,6.2233715,4.9374933,7.7929525,3.7003865,6.475136,9,8,12
903,903,"I was raped, abused and in pain I want to cease to exist as I am because I am emotionally and physically burnt out ", Negative feeling or emotion,raped abused pain want cease exist emotionally physically burnt,7.2302666,1.6567792,5.484749,7.466042,4.1495194,5.419153,2,5,12
904,904,Lost best friend murdered this time of year a few years back. I'm worthless , Emotional reasoning,lost best friend murdered time year year back im worthless,7.016404,2.0298383,6.4435525,8.157242,3.2855086,6.161572,2,10,12
905,905,I read an old journal entry about a time that I was abusive. I will never be in a healthy relationship. , Fortune telling,read old journal entry time abusive never healthy relationship,6.512703,2.3199022,4.913224,7.8626537,3.8585715,5.7196317,4,8,12
